female,age,college,nhhld,inc2019,pab2019,emp2020
0,26,1,2,23139.08,0,1
0,30,0,2,16868.977,3382,0
1,50,0,2,7639.0576,3382,1
1,21,0,2,7587.3921,3382,1
0,28,0,2,10205.299,3382,1
1,18,1,2,23811.904,0,1
1,42,0,2,7379.3774,3382,0
0,44,0,2,35268.383,0,1
1,21,1,2,16500.57,3382,1
1,29,0,2,13012.184,3382,0
1,42,0,2,10035.417,3382,1
0,33,1,2,16228.602,3382,0
0,22,0,2,14433.549,3382,0
0,45,1,2,18060.615,0,1
0,48,0,2,21859.619,0,1
0,44,0,2,26312.646,0,0
1,38,1,2,11391.394,3382,0
1,35,1,2,11457.734,3382,1
0,46,0,2,22710.754,0,0
0,45,1,2,21919.469,0,0
0,31,0,2,17889.979,0,0
0,30,0,2,15518.304,3382,0
1,50,1,2,50434.855,0,0
0,46,0,2,26946.473,0,0
1,30,1,2,6277.9136,3382,0
0,29,0,2,23022.859,0,1
1,46,0,2,26641.682,0,0
1,41,0,2,36670.484,0,1
0,25,0,2,17735.697,0,0
0,42,1,2,22471.162,0,0
1,25,0,2,17320.953,0,1
1,53,0,2,16918.762,0,1
0,39,0,2,18139.119,0,1
0,44,0,2,7713.6113,3382,1
0,47,0,2,13054.805,3382,0
0,24,0,2,16105.335,3382,1
1,23,1,2,18980.758,0,1
0,45,0,2,6138.1904,3382,1
1,40,0,2,19581.461,0,0
1,44,0,2,22257.115,0,0
1,51,1,2,10163.312,3382,0
0,23,1,2,9864.834,3382,1
0,47,0,2,13852.084,3382,1
1,40,0,2,11594.973,3382,1
0,28,0,2,40610.582,0,1
1,51,1,2,30725.07,0,1
1,30,1,2,17194.045,0,1
1,23,0,2,9329.2793,3382,1
0,47,1,2,14282.804,3382,1
0,45,0,2,19577.465,0,1
0,26,0,2,14453.439,3382,0
1,25,0,2,6232.9624,3382,0
1,49,0,2,9801.3291,3382,0
1,53,1,2,20529.338,0,0
1,39,1,2,14506.12,3382,1
0,46,0,2,13175.264,3382,0
1,29,0,2,15020.458,3382,0
1,21,1,2,23753.025,0,1
0,34,0,2,10397.374,3382,1
0,46,0,2,17403.328,0,0
0,32,1,2,23467.318,0,0
1,19,0,2,23825.352,0,1
1,25,0,2,21302.129,0,0
1,28,1,2,19418.555,0,1
1,23,1,2,10054.346,3382,0
0,32,0,2,14915.171,3382,1
0,42,0,2,51492.02,0,0
0,31,1,2,18444.846,0,0
0,37,1,2,13443.197,3382,0
0,31,0,2,12552.05,3382,0
1,31,1,2,42020.512,0,0
1,21,1,2,13767.152,3382,0
1,34,0,2,22462.74,0,1
0,28,0,2,10985.146,3382,0
0,26,0,2,15502.802,3382,1
1,44,0,2,11842.814,3382,1
0,23,0,2,31670.383,0,0
1,41,1,2,16474.783,3382,0
1,50,0,2,48237.301,0,0
1,34,0,2,30368.387,0,1
1,49,0,2,54234.965,0,0
0,53,1,2,13581.143,3382,1
1,46,1,2,12307.71,3382,0
1,40,0,2,24239.768,0,1
1,44,1,2,15420.155,3382,1
1,44,1,2,11479.062,3382,0
0,51,1,2,8954.0664,3382,0
0,49,0,2,24261.646,0,1
0,21,0,2,23052.387,0,1
0,33,1,2,19401.637,0,0
0,40,1,2,25497.498,0,0
0,32,1,2,12192.846,3382,0
1,49,1,2,9715.2656,3382,1
0,30,0,2,6935.2129,3382,0
1,50,0,2,11652.883,3382,0
1,50,0,2,13195.723,3382,0
1,51,1,2,10590.166,3382,0
1,49,0,2,15546.508,3382,1
1,28,1,2,17132.24,0,0
0,22,0,2,6571.6655,3382,0
0,51,1,2,22092.418,0,0
1,26,0,2,5777.6909,3382,1
0,18,0,2,24167.75,0,1
0,19,0,2,6872.9331,3382,0
1,39,0,2,16300.697,3382,1
0,28,1,2,16050.596,3382,0
0,20,1,2,4960.8232,3382,1
0,30,0,2,24309.031,0,0
1,40,0,2,11789.884,3382,1
1,36,0,2,13825.887,3382,1
0,50,0,2,12356.128,3382,1
0,23,0,2,11633.707,3382,1
0,19,0,2,10962.427,3382,1
1,31,0,2,8305.8428,3382,0
0,40,0,2,7229.9561,3382,1
0,28,0,2,15206.503,3382,1
0,54,1,2,31819.332,0,0
1,32,1,2,16845.057,3382,1
1,53,0,2,12416.241,3382,0
0,34,0,2,21499.65,0,0
1,24,0,2,21852.574,0,1
0,49,1,2,20260.561,0,1
0,50,1,2,43783.473,0,1
0,47,1,2,14831.794,3382,0
0,29,0,2,7877.5801,3382,0
0,51,0,2,10951.465,3382,0
0,23,0,2,9968.4941,3382,0
1,27,0,2,44181.613,0,0
1,24,1,2,24560.021,0,0
1,50,1,2,9566.5967,3382,0
1,46,0,2,22163.916,0,0
0,29,0,2,20086.162,0,1
0,51,0,2,31142.145,0,1
0,39,1,2,17400.107,0,1
1,53,0,2,8532.2148,3382,0
1,18,0,2,31708.945,0,0
1,48,0,2,11520.44,3382,0
1,30,1,2,23140.008,0,0
1,35,0,2,6061.5894,3382,1
0,20,0,2,18322.613,0,0
1,46,1,2,14977.374,3382,1
1,42,1,2,33196.449,0,0
0,51,0,2,13831.161,3382,1
1,50,0,2,38169.184,0,1
1,48,1,2,19025.539,0,0
1,40,0,2,8538.8652,3382,0
0,26,0,2,16130.129,3382,1
0,37,0,2,13467.898,3382,1
0,35,0,2,24419.098,0,1
0,50,1,2,17827.508,0,1
1,50,1,2,15094.44,3382,0
1,34,0,2,17275.865,0,1
0,26,1,2,6772.5176,3382,1
0,44,1,2,17228.975,0,0
1,23,0,2,11925.345,3382,0
0,26,0,2,32084.068,0,1
1,42,1,2,17418.619,0,1
0,37,0,2,30658.307,0,1
1,30,1,2,26426.213,0,0
1,23,1,2,18268.541,0,0
0,36,0,2,28476.705,0,1
0,32,0,2,11574.876,3382,1
1,40,0,2,15253.417,3382,1
0,36,0,2,15448.52,3382,0
0,26,1,2,19322.293,0,1
0,53,1,2,19436.453,0,0
0,33,0,2,10445.557,3382,0
1,42,0,2,22139.938,0,1
0,21,0,2,23060.148,0,1
1,19,1,2,31811.93,0,1
0,39,1,2,9558.4531,3382,0
1,51,1,2,25775.799,0,1
1,50,0,2,21732.697,0,0
0,38,0,2,15478.471,3382,1
0,48,0,2,15262.061,3382,0
1,24,0,2,10754.26,3382,1
1,42,0,2,23067.473,0,1
0,23,0,2,24937.248,0,0
0,54,0,2,12151.821,3382,0
0,24,0,2,9912.751,3382,1
0,46,1,2,30650.297,0,1
1,27,0,2,5465.7803,3382,0
1,20,1,2,39877.59,0,1
1,39,0,2,11453.004,3382,1
0,50,1,2,31827.557,0,0
1,32,0,2,17067.221,0,1
0,42,1,2,28705.908,0,1
0,25,0,2,11949.867,3382,1
0,20,0,2,25143.789,0,0
1,23,0,2,7957.4282,3382,1
0,35,0,2,16726.117,3382,0
0,18,0,2,19344.123,0,1
0,45,1,2,13779.854,3382,1
1,23,0,2,14293.801,3382,0
1,33,0,2,20838.971,0,0
0,48,0,2,9544.2344,3382,1
1,46,1,2,12267.457,3382,1
1,44,1,2,9354.1084,3382,1
1,32,0,2,5012.6313,3382,0
0,20,1,2,7519.1191,3382,0
1,38,1,2,16202.297,3382,1
1,33,0,2,31701.568,0,0
1,43,0,2,13588.281,3382,0
1,27,0,2,27544.271,0,1
0,20,0,2,20974.789,0,1
0,39,0,2,46031.426,0,0
0,49,0,2,13444.735,3382,1
0,33,0,2,14916.764,3382,1
1,19,0,2,51579.996,0,1
0,20,0,2,9359.5957,3382,0
0,49,0,2,7821.563,3382,0
1,23,1,2,18188.869,0,1
1,42,0,2,11103.035,3382,0
0,48,0,2,18582.404,0,0
0,39,1,2,16163.39,3382,1
1,38,0,2,19458.189,0,0
0,18,0,2,6515.7876,3382,0
0,43,1,2,10450.608,3382,1
0,41,0,2,10717.718,3382,1
0,35,0,2,9196.7373,3382,0
0,40,1,2,10001.67,3382,1
1,47,0,2,19634.793,0,1
0,20,0,2,25861.189,0,0
0,37,0,2,38664.176,0,0
1,27,0,2,11378.028,3382,0
0,27,0,2,5472.707,3382,0
1,45,0,2,17314.643,0,0
0,46,0,2,15988.463,3382,0
0,34,1,2,33174.012,0,0
0,43,0,2,16496.652,3382,0
1,33,1,2,14497.131,3382,0
0,37,0,2,9381.7588,3382,1
1,48,1,2,10516.715,3382,1
0,48,0,2,10068.105,3382,0
1,42,0,2,23488.768,0,1
0,38,1,2,35021.867,0,1
0,34,1,2,30428.949,0,0
0,39,0,2,14694.579,3382,0
1,35,1,2,16681.418,3382,0
1,21,1,2,6130.5444,3382,1
0,22,1,2,18407.451,0,0
0,36,1,2,39722.5,0,1
0,45,0,2,70244.117,0,1
0,37,1,2,23311.135,0,1
0,37,1,2,27420.512,0,0
1,44,1,2,27826.33,0,1
0,49,0,2,12075.701,3382,0
0,46,1,2,7626.3628,3382,1
1,35,0,2,10203.129,3382,0
0,47,1,2,23370.723,0,0
1,20,0,2,20612.498,0,0
1,46,0,2,9823.5732,3382,1
0,20,0,2,22517.025,0,0
0,38,0,2,7876.6333,3382,1
0,25,0,2,16681.115,3382,0
0,28,0,2,21282.188,0,0
0,35,1,2,10822.7,3382,0
0,52,1,2,25194.123,0,0
1,38,0,2,9183.4854,3382,1
0,19,0,2,23395.498,0,0
0,33,0,2,20837.043,0,1
1,33,1,2,14260.074,3382,0
0,32,0,2,9853.917,3382,0
1,31,0,2,38215.984,0,0
1,33,0,2,11413.599,3382,0
0,44,1,2,23158.486,0,0
0,26,0,2,12429.084,3382,0
0,42,1,2,3578.0537,3382,0
0,47,0,2,31848.811,0,1
1,32,0,2,21072.01,0,0
1,42,0,2,12872.588,3382,1
0,52,0,2,3356.5552,3382,0
0,19,1,2,10722.114,3382,0
0,37,0,2,9388.5518,3382,0
0,49,0,2,6174.6685,3382,1
0,36,0,2,18762.883,0,1
1,33,1,2,34143.934,0,0
1,36,1,2,10431.392,3382,0
1,27,0,2,13619.054,3382,0
1,45,0,2,35498.215,0,0
1,23,1,2,23020.926,0,1
0,49,0,2,7025.5337,3382,0
1,30,1,2,16243.807,3382,0
0,39,0,2,15141.239,3382,1
0,20,1,2,19314.334,0,0
0,54,0,2,20038.195,0,0
1,35,0,2,16466.223,3382,0
0,44,1,2,7486.5698,3382,0
0,28,0,2,20684.256,0,0
1,51,0,2,39324.281,0,0
1,48,1,2,19853.494,0,0
1,28,0,2,12570.246,3382,1
1,50,0,2,16649.869,3382,0
1,28,1,2,14037.198,3382,1
0,44,0,2,27751.621,0,0
1,28,1,2,34982.445,0,0
1,29,1,2,26138.424,0,0
1,22,0,2,16317.697,3382,0
0,50,0,2,10751.604,3382,1
0,53,0,2,9843.5664,3382,1
0,27,0,2,12266.708,3382,1
1,32,0,2,11241.663,3382,0
1,22,0,2,16865.535,3382,1
1,18,0,2,48775.988,0,0
0,30,0,2,18099.342,0,0
0,34,0,2,10571.418,3382,0
0,31,0,2,7886.6152,3382,0
0,23,0,2,24166.645,0,1
0,28,1,2,13716.526,3382,1
0,30,0,2,33909.352,0,0
0,42,1,2,13106.763,3382,1
0,34,0,2,14019.151,3382,1
1,29,1,2,57807.582,0,0
1,45,1,2,26688.754,0,0
1,50,0,2,5513.4268,3382,0
0,29,1,2,23951.426,0,0
0,26,1,2,10973.096,3382,0
0,25,1,2,7373.4683,3382,1
0,50,0,2,14953.611,3382,1
0,32,0,2,13216.453,3382,0
0,26,0,2,45529.91,0,1
1,39,0,2,32431.816,0,0
0,32,1,2,17080.834,0,1
0,44,1,2,14405.18,3382,0
1,44,1,2,18117.422,0,0
0,51,0,2,16778.135,3382,1
0,45,0,2,31783.09,0,1
0,32,0,2,20876.982,0,1
0,48,0,2,13128.092,3382,1
0,48,1,2,27196.721,0,1
0,45,0,2,8401.9941,3382,1
1,24,0,2,17277.514,0,0
0,48,1,2,9483.2998,3382,1
1,41,1,2,15818.158,3382,0
0,36,0,2,11832.033,3382,0
1,23,1,2,39908.215,0,0
1,29,1,2,39558.469,0,1
1,34,0,2,10373.831,3382,1
0,20,1,2,4384.3579,3382,0
0,46,1,2,32383.539,0,0
1,49,0,2,15888.946,3382,0
0,34,0,2,26065.736,0,0
0,34,1,2,8225.9336,3382,0
0,25,0,2,14615.14,3382,0
0,25,0,2,19462.736,0,0
1,37,1,2,26814.631,0,1
1,39,1,2,22257.623,0,0
1,39,0,2,6605.0791,3382,1
0,45,0,2,19456.871,0,0
0,27,0,2,32368.596,0,0
1,45,1,2,21583.736,0,0
1,49,0,2,16092.576,3382,1
0,21,0,2,8423.2949,3382,0
0,19,0,2,19606.781,0,0
1,37,1,2,17056.824,0,1
0,20,1,2,13928.757,3382,1
0,52,1,2,12913.988,3382,1
1,20,0,2,30192.926,0,0
1,40,1,2,5174.0581,3382,1
1,30,1,2,15458.895,3382,0
0,30,0,2,12977.001,3382,0
0,30,0,2,18848.789,0,0
0,18,0,2,18165.416,0,0
1,42,0,2,19298.148,0,0
1,20,1,2,7306.5557,3382,0
1,41,0,2,19949.113,0,0
0,48,0,2,46780.223,0,0
0,42,1,2,17487.229,0,1
0,50,0,2,12259.691,3382,0
1,24,1,2,25995.432,0,0
1,38,0,2,24204.447,0,1
0,29,0,2,16631.762,3382,1
0,51,0,2,16252.298,3382,0
1,29,0,2,19990.363,0,0
1,50,1,2,11429.676,3382,1
0,47,0,2,12375.114,3382,1
0,49,1,2,29171.34,0,0
0,48,0,2,37337.941,0,0
0,20,1,2,16436.521,3382,1
1,26,0,2,16386.594,3382,1
0,34,0,2,11459.046,3382,1
1,52,0,2,33697.648,0,1
0,39,0,2,19502.293,0,0
1,41,0,2,8156.8066,3382,0
1,28,0,2,12530.581,3382,1
0,22,1,2,17808.119,0,0
0,38,0,2,29474.105,0,1
1,26,0,2,17185.963,0,0
0,51,0,2,21535.828,0,0
0,25,0,2,6638.606,3382,0
1,42,0,2,11921.888,3382,1
1,29,1,2,9982.0791,3382,1
0,52,1,2,26389.041,0,1
0,39,1,2,69542.711,0,1
0,45,0,2,25194.219,0,0
0,27,1,2,12827.552,3382,1
0,42,0,2,8217.1992,3382,1
1,48,1,2,18247.455,0,1
1,22,0,2,10392.11,3382,1
0,21,0,2,37002.039,0,0
1,29,1,2,36114.875,0,0
1,18,1,2,22580.248,0,0
0,45,1,2,16118.979,3382,0
0,48,1,2,30099.576,0,1
0,20,0,2,13256.709,3382,0
1,35,0,2,28358.219,0,1
1,40,0,2,30971.957,0,1
1,31,1,2,15968.257,3382,0
1,24,0,2,7555.9307,3382,1
0,48,0,2,16564.281,3382,0
0,49,0,2,17091.23,0,0
1,20,1,2,20374.221,0,0
1,45,0,2,9303.3711,3382,0
1,46,1,2,17497.404,0,1
0,43,1,2,30885.918,0,1
1,50,1,2,8815.2969,3382,1
0,39,0,2,26385.242,0,1
0,36,0,2,9099.584,3382,0
1,31,0,2,30607.328,0,0
0,50,1,2,6505.3379,3382,0
0,18,1,2,8990.5352,3382,1
1,23,0,2,18322.719,0,0
0,30,1,2,26438.264,0,0
0,50,0,2,10076.184,3382,1
0,45,0,2,11701.303,3382,0
0,38,0,2,16308.052,3382,0
1,48,0,2,19903.334,0,1
1,52,0,2,25147.314,0,1
0,29,1,2,22750.012,0,1
1,49,1,2,9977.0439,3382,1
0,54,0,2,7559.8154,3382,0
0,39,0,2,8159.5605,3382,0
1,28,0,2,15373.945,3382,1
0,20,0,2,8974.9863,3382,1
1,42,0,2,13228.092,3382,0
1,45,1,2,16100.282,3382,1
0,50,1,2,22279.498,0,0
0,27,0,2,12930.712,3382,0
1,48,0,2,34974.441,0,1
1,22,0,2,25263.609,0,0
0,40,1,2,13546.243,3382,0
0,32,0,2,13599.067,3382,0
1,50,0,2,15150.628,3382,1
1,27,0,2,7554.9722,3382,1
0,45,1,2,15333.664,3382,1
1,20,0,2,14581.99,3382,1
1,53,0,2,15734.146,3382,1
0,34,1,2,12758.51,3382,0
0,27,0,2,8099.2598,3382,0
0,25,0,2,19960.531,0,1
1,50,0,2,10161.034,3382,0
1,39,1,2,41119.863,0,0
0,34,0,2,24065.633,0,0
1,43,0,2,13791.805,3382,1
0,33,1,2,20688.971,0,0
1,40,1,2,28351.541,0,0
1,45,1,2,20745.615,0,1
1,19,0,2,23389.609,0,1
1,32,0,2,24365.176,0,1
1,47,0,2,17030.947,0,1
0,50,1,2,12088.93,3382,1
0,32,0,2,56352.375,0,0
0,29,1,2,19707.637,0,0
0,29,0,2,22658.746,0,1
0,40,1,2,6858.2666,3382,0
1,44,0,2,20079.898,0,1
0,38,1,2,19544.24,0,0
0,25,1,2,9355.7588,3382,1
0,54,0,2,24269.445,0,0
0,29,0,2,22603.107,0,1
0,51,1,2,7096.9146,3382,0
0,47,1,2,14119.622,3382,0
1,36,1,2,31707.191,0,1
0,38,0,2,9890.0322,3382,0
0,47,1,2,44418.75,0,1
1,32,0,2,5535.2749,3382,1
0,28,0,2,9668.2568,3382,0
1,24,0,2,12763.523,3382,0
1,52,1,2,16010.404,3382,0
0,28,0,2,35344.078,0,0
0,26,0,2,8499.0723,3382,0
0,26,1,2,15071.713,3382,0
0,45,0,2,14070.276,3382,1
1,34,0,2,72153.711,0,1
0,24,1,2,8893.5234,3382,1
0,29,0,2,8268.6895,3382,1
1,20,1,2,22436.172,0,0
0,28,0,2,29785.924,0,0
1,32,0,2,27578.467,0,1
0,18,1,2,13272.471,3382,1
1,21,0,2,30183.914,0,0
1,44,0,2,11100.59,3382,1
0,43,1,2,22549.346,0,0
0,39,0,2,6940.4663,3382,1
1,31,1,2,16640.217,3382,0
0,51,0,2,28960.865,0,0
1,19,0,2,8507.2305,3382,0
0,18,0,2,20014.627,0,1
1,27,1,2,11021.076,3382,1
0,38,0,2,10532.936,3382,0
0,34,0,2,45341.379,0,1
1,51,0,2,33683.734,0,0
0,31,1,2,14195.515,3382,1
0,23,0,2,25713.094,0,1
0,50,1,2,20466.568,0,1
0,50,0,2,37395.813,0,0
0,26,0,2,36655.102,0,1
1,48,0,2,16008.725,3382,0
1,51,1,2,17968.6,0,1
0,45,0,2,18712.293,0,0
1,42,0,2,12280.052,3382,0
0,27,0,2,23896.395,0,0
1,38,0,2,13568.119,3382,1
0,42,1,2,17180.277,0,1
0,37,1,2,23016.822,0,0
0,26,0,2,17059.264,0,1
1,45,1,2,12112.587,3382,0
0,32,1,2,20197.572,0,0
1,24,1,2,10824.867,3382,0
0,51,1,2,14149.533,3382,0
0,26,0,2,7401.4165,3382,1
0,42,0,2,28809.688,0,0
1,29,1,2,6351.231,3382,1
0,27,0,2,52962.449,0,1
1,46,1,2,15517.83,3382,1
0,34,0,2,18326.877,0,0
0,18,0,2,31840.703,0,0
0,21,0,2,10334.235,3382,1
0,32,1,2,13844.49,3382,1
1,25,0,2,12322.849,3382,1
0,32,0,2,17311.82,0,0
1,54,0,2,26373.041,0,0
1,37,0,2,31049.146,0,0
1,35,1,2,54575.484,0,1
1,19,0,2,16915.164,0,1
1,45,1,2,5122.144,3382,0
0,23,0,2,10351.645,3382,1
0,18,1,2,8512.2617,3382,0
0,32,0,2,9392.0537,3382,1
1,48,1,2,20426.906,0,0
0,25,0,2,12070.336,3382,1
0,34,1,2,48948.496,0,1
1,29,0,2,13497.035,3382,0
0,36,1,2,14152.759,3382,0
0,51,1,2,11841.086,3382,1
0,50,0,2,10021.884,3382,0
1,21,0,2,8112.0142,3382,0
1,31,0,2,26966.5,0,0
0,53,1,2,34171.262,0,0
0,48,1,2,13110.575,3382,1
1,45,0,2,30092.516,0,1
0,52,0,2,25998.902,0,1
0,21,0,2,27261.951,0,1
1,19,0,2,28161.373,0,1
0,21,1,2,8545.5049,3382,0
0,31,0,2,24620.221,0,0
0,39,0,2,14127.313,3382,1
0,52,0,2,4729.5801,3382,0
0,26,1,2,6409.5229,3382,1
0,50,1,2,42848.801,0,0
1,25,1,2,25607.107,0,0
1,38,0,2,23142.766,0,1
1,51,0,2,27258.988,0,1
1,39,0,2,11071.114,3382,1
0,43,0,2,20959.693,0,1
0,42,0,2,11542.501,3382,0
1,44,1,2,7229.6665,3382,0
0,27,0,2,14520.432,3382,1
1,53,0,2,11969.028,3382,0
1,35,0,2,17519.645,0,0
0,52,0,2,8927.0889,3382,1
1,19,0,2,20154.895,0,0
1,41,0,2,12686.403,3382,0
0,22,0,2,17089.861,0,0
0,43,1,2,25980.711,0,0
1,24,0,2,13506.77,3382,0
1,40,1,2,33914.688,0,0
0,25,0,2,15077.794,3382,0
0,31,0,2,13766.049,3382,1
0,50,0,2,21036.209,0,1
1,23,0,2,17383.439,0,1
1,20,1,2,9682.042,3382,0
0,35,1,2,17129.74,0,0
0,28,0,2,15376.819,3382,0
0,25,0,2,22950.779,0,0
1,37,1,2,27775.637,0,0
0,48,0,2,15219.474,3382,1
1,37,0,2,6230.1157,3382,1
1,32,1,2,30941.549,0,1
1,46,0,2,12791.38,3382,0
0,44,0,2,19529.037,0,0
1,26,0,2,14539.014,3382,0
1,38,0,2,21474.957,0,1
0,50,0,2,7868.4873,3382,0
1,24,0,2,14115.233,3382,0
0,20,0,2,14937.362,3382,1
0,48,1,2,19387.412,0,0
0,29,0,2,24525.148,0,0
0,40,0,2,12756.782,3382,1
0,19,1,2,7192.9971,3382,0
0,50,0,2,21707.137,0,0
1,30,0,2,7058.3672,3382,1
1,25,1,2,10522.494,3382,1
0,52,0,2,8488.0645,3382,1
1,41,1,2,13368.802,3382,0
1,30,0,2,19951.281,0,0
1,44,0,2,22742.92,0,0
0,49,1,2,12176.81,3382,1
0,26,1,2,7187.8813,3382,0
0,36,1,2,21143.188,0,0
0,37,1,2,18729.969,0,0
1,47,0,2,10841.801,3382,1
0,33,0,2,17751.367,0,0
1,52,0,2,4357.0186,3382,1
1,20,1,2,15207.736,3382,1
1,41,0,2,12377.015,3382,1
0,46,1,2,24302.496,0,0
0,53,1,2,13961.779,3382,0
0,35,1,2,16962.512,0,1
0,41,0,2,11192.455,3382,0
0,22,0,2,19750.367,0,0
0,22,0,2,10325.664,3382,0
0,29,0,2,17812.246,0,0
1,33,0,2,25760.514,0,0
0,22,0,2,18450.793,0,1
1,48,0,2,16891.16,3382,0
0,30,0,2,12806.381,3382,0
1,30,1,2,29755.771,0,1
1,49,1,2,11700.734,3382,0
0,20,0,2,11658.163,3382,1
1,37,0,2,11343.563,3382,0
0,45,0,2,49475.16,0,1
0,44,0,2,25365.512,0,0
0,37,1,2,27289.316,0,1
1,35,1,2,16874.576,3382,0
0,47,0,2,6115.0879,3382,1
1,26,0,2,17792.502,0,0
0,33,1,2,8265.4805,3382,0
1,28,1,2,40582.785,0,0
1,46,1,2,6143.5259,3382,1
0,44,0,2,22540.531,0,0
0,53,0,2,64615.402,0,1
1,35,1,2,12986.683,3382,1
0,20,1,2,20584.779,0,1
0,53,0,2,15330.066,3382,1
1,18,0,2,19217.635,0,1
0,25,1,2,33359.289,0,0
1,31,1,2,11112.05,3382,1
0,43,1,2,40752.969,0,1
0,27,0,2,11329.076,3382,0
1,27,0,2,23796.559,0,1
0,37,0,2,13082.087,3382,0
1,42,1,2,11798.331,3382,1
0,53,0,2,11045.824,3382,0
1,48,0,2,27202.945,0,0
0,21,1,2,31654.379,0,0
1,38,0,2,17726.838,0,0
0,32,0,2,8843.3447,3382,0
0,53,0,2,9013.835,3382,0
1,45,1,2,24038.359,0,1
0,23,0,2,29072.773,0,0
1,42,0,2,13420.037,3382,0
1,45,0,2,12354.195,3382,0
1,38,0,2,28275.395,0,0
0,33,1,2,21104.953,0,1
1,30,1,2,7006.7451,3382,1
1,25,0,2,13955.723,3382,1
1,23,0,2,15882.28,3382,0
1,47,0,2,19252.744,0,1
0,51,0,2,29922.1,0,1
0,51,1,2,16789.996,3382,1
1,39,0,2,21108.133,0,1
1,38,0,2,19084.145,0,1
0,50,0,2,4228.4966,3382,0
0,25,0,2,13375.599,3382,1
0,48,0,2,37247.746,0,0
1,47,0,2,11771.526,3382,1
0,47,0,2,17931.076,0,0
0,48,1,2,11515.816,3382,1
1,21,1,2,4654.9937,3382,1
1,45,0,2,12551.295,3382,0
0,38,1,2,11595.824,3382,0
0,53,1,2,5943.707,3382,0
0,48,1,2,9767.5127,3382,0
0,47,0,2,7840.0088,3382,1
0,21,0,2,10099.522,3382,0
1,52,0,2,17685.686,0,0
1,47,0,2,11361.654,3382,1
0,49,0,2,17090.529,0,0
1,34,0,2,13557.539,3382,0
1,29,0,2,8653.8428,3382,0
0,40,0,2,15851.124,3382,0
0,25,0,2,9059.4414,3382,1
1,23,0,2,29541.137,0,0
1,23,1,2,31811.686,0,0
0,36,0,2,9224.8115,3382,0
1,44,1,2,34034.668,0,0
0,38,0,2,9600.916,3382,0
0,46,0,2,9641.2607,3382,0
0,39,1,2,23977.594,0,1
0,26,0,2,26649.307,0,0
0,31,1,2,8823.1436,3382,0
0,46,1,2,10983.418,3382,1
0,31,1,2,5414.3364,3382,0
1,51,1,2,12613.813,3382,1
1,25,0,2,19469.791,0,0
0,20,0,2,15849.386,3382,0
1,36,1,2,2709.5249,3382,1
0,41,0,2,13386.344,3382,0
0,47,1,2,22931.439,0,1
1,46,1,2,13585.417,3382,0
0,39,1,2,18372.85,0,0
0,51,0,2,15145.153,3382,0
0,33,0,2,9580.4102,3382,0
1,22,1,2,24993.58,0,1
1,49,1,2,9422.835,3382,1
0,49,0,2,8438.0088,3382,1
0,35,0,2,17299.195,0,0
0,25,1,2,18118.563,0,0
1,37,1,2,26270.498,0,0
1,47,0,2,16848.045,3382,0
1,30,0,2,11777.017,3382,1
0,34,0,2,30331.541,0,1
1,19,0,2,19237.053,0,0
0,36,0,2,11548.909,3382,1
0,41,1,2,10702.499,3382,1
0,28,1,2,21172.406,0,0
0,36,0,2,23380.332,0,0
1,38,1,2,8798.9355,3382,0
0,32,0,2,13043.48,3382,1
0,27,0,2,21019.363,0,0
1,45,0,2,16664.309,3382,1
1,32,1,2,20396.908,0,0
0,33,0,2,5983.9175,3382,0
0,36,0,2,8813.666,3382,1
1,34,1,2,26334.838,0,0
0,38,0,2,14075.027,3382,1
0,44,0,2,8535.3242,3382,1
1,45,1,2,27245.992,0,0
0,49,0,2,11507.561,3382,1
0,51,1,2,7180.4204,3382,1
0,36,1,2,13204.32,3382,0
0,51,0,2,11630.567,3382,0
0,36,1,2,9917.6299,3382,0
0,53,0,2,20676.523,0,0
0,39,1,2,20021.404,0,1
0,46,0,2,36018.809,0,0
1,23,1,2,9989.2783,3382,1
1,19,0,2,27869.459,0,0
0,33,0,2,10677.542,3382,0
1,51,1,2,9765.7529,3382,0
1,52,1,2,28654.352,0,0
0,51,0,2,14784.345,3382,0
0,43,1,2,15297.164,3382,0
0,29,0,2,16417.629,3382,1
1,22,0,2,20408.582,0,1
0,54,0,2,29738.068,0,1
1,43,0,2,21719.645,0,1
0,41,0,2,14715.109,3382,1
0,28,0,2,7944.2041,3382,1
1,41,0,2,9805.3965,3382,1
1,43,1,2,12482.859,3382,1
0,48,1,2,12414.157,3382,1
0,53,0,2,39212.684,0,0
1,25,1,2,37730.648,0,1
0,53,0,2,55376.746,0,1
0,35,0,2,21183.17,0,0
0,25,1,2,18142.752,0,1
0,48,0,2,38566.293,0,0
1,53,1,2,30839.824,0,0
0,23,1,2,17963.031,0,0
0,22,0,2,13468.155,3382,0
0,39,1,2,13281.904,3382,1
0,43,0,2,33823.762,0,0
1,29,1,2,7440.7593,3382,0
1,36,0,2,13579.381,3382,0
1,35,0,2,20984.834,0,1
1,30,1,2,7252.5103,3382,1
1,33,1,2,9760.2412,3382,0
0,44,0,2,15108.727,3382,0
1,49,1,2,21099.418,0,0
0,46,1,2,19087.566,0,0
0,40,0,2,30466.783,0,1
0,35,0,2,18840.611,0,0
0,19,0,2,8645.8164,3382,1
0,53,0,2,28110.98,0,1
0,47,0,2,28100.26,0,1
0,36,1,2,4391.3589,3382,1
1,23,0,2,12872.6,3382,1
